time,REF_raw,BG,ROI_raw,id,exp_tag,ROI,REF,intensity
17.6948,7744.256,528.243,9454.108,40,glucose_005,8923.30133,7213.44933,0.7084340018584088
18.048699999999997,8433,521.44,9706.516,40,glucose_005,9175.70933,7902.19333,0.7980280396231352
18.4026,8111.209,535.479,9506.521,40,glucose_005,8975.71433,7580.40233,0.7488453394493393
18.7564,7827.047,534.039,9297.201,40,glucose_005,8766.39433,7296.24033,0.7039648680985398
19.110300000000002,8337.419,526.585,9467.187,40,glucose_005,8936.38033,7806.61233,0.7678123796948324
19.464199999999998,7473.721,524.905,9312.221,40,glucose_005,8781.41433,6942.91433,0.6710225702734084
19.8181,8219.209,513.527,9498.106,40,glucose_005,8967.29933,7688.402330000001,0.7588022700117276
20.171999999999997,7908.302,527.468,9347.1,40,glucose_005,8816.29333,7377.49533,0.7158562606881804
20.5259,7196.535,522.637,9188.016,40,glucose_005,8657.20933,6665.72833,0.6351208662211167
20.879800000000003,8111.186,537.743,9379.458,40,glucose_005,8848.65133,7580.37933,0.7382422122885848
21.2337,8216.14,519.689,9461.614,40,glucose_005,8930.80733,7685.3333299999995,0.7554126995946305
21.587600000000002,8210.86,540.365,9315.537,40,glucose_005,8784.73033,7680.053330000001,0.7425462736171147
21.941499999999998,7480.605,520.879,9246.617,40,glucose_005,8715.81033,6949.79833,0.6666698674511417
22.2954,8199.651,525.217,9198.803,40,glucose_005,8667.99633,7668.84433,0.73160976558331825
22.649299999999997,7434.791,527.909,9158.828,40,glucose_005,8628.02133,6903.98433,0.6556044006318291
23.0032,7577.233,527.785,9249.481,40,glucose_005,8718.67433,7046.42633,0.6761611662092691
23.357100000000003,7725.767,537.987,9158.553,40,glucose_005,8627.74633,7194.96033,0.6832137912405458
23.711,8007.698,516.986,9216.047,40,glucose_005,8685.24033,7476.89133,0.7147164235469377
24.0649,8427.512,532.378,9195.148,40,glucose_005,8664.34133,7896.705330000001,0.7530301037027823
24.418799999999997,8437.953,536.95,8871.783,40,glucose_005,8340.97633,7907.14633,0.7258844912488246
24.7727,7381.442,511.327,9147.181,40,glucose_005,8616.37433,6850.63533,0.6496601994600195
25.1265,7418.186,517.644,9259.606,40,glucose_005,8728.79933,6887.37933,0.6616668325872439
25.480400000000003,8077.628,541.391,8933.657,40,glucose_005,8402.85033,7546.82133,0.6979455606896225
25.8343,8118.837,528.799,8939.67,40,glucose_005,8408.86333,7588.0303300000005,0.7022588241837531
26.188200000000002,7528.395,527.838,8830.343,40,glucose_005,8299.53633,6997.5883300000005,0.6391945634833707
26.542099999999998,7854.744,522.017,8831.803,40,glucose_005,8300.99633,7323.93733,0.6691225931971375
26.896,7883.233,519.712,8900.997,40,glucose_005,8370.19033,7352.42633,0.6773246295653139
27.249899999999997,8740.628,519.807,8809.771,40,glucose_005,8278.96433,8209.82133,0.7480671261810757
27.6038,7561.605,540.253,9002.877,40,glucose_005,8472.07033,7030.79833,0.6555790192488419
27.957700000000003,7278.488,518.918,9034.248,40,glucose_005,8503.44133,6747.68133,0.6315098614312533
