time,BG,ROI_raw,REF_raw,id,exp_tag,ROI,REF,intensity
5.6624,1797.324,12502.999,10327.051,40,glucose_005,10705.08698,8529.138983,0.570954745
6.0162,1783.797,12514.378,11147.487,40,glucose_005,10716.46598,9349.574983,0.626541371
6.3701,1804.766,12503.699,9717.795,40,glucose_005,10705.78698,7919.882983,0.530204803
6.724,1838.464,12359.318,10958.59,40,glucose_005,10561.40598,9160.677983,0.605000382
7.0779,1785.544,12314.62,10566.154,40,glucose_005,10516.70798,8768.241983,0.576631863
7.4318,1817.086,12308.113,9269.026,40,glucose_005,10510.20098,7471.113983,0.491023953
7.7857,1821.101,12537.94,10954.974,40,glucose_005,10740.02798,9157.061983,0.614989727
8.1396,1805.491,12258.822,10367.538,40,glucose_005,10460.90998,8569.625983,0.560580036
8.4935,1798.914,12251.45,10845.513,40,glucose_005,10453.53798,9047.600983,0.591429571
8.8474,1831.903,12350.39,10378.692,40,glucose_005,10552.47798,8580.779983,0.566223012
9.2013,1805.17,12300.303,10863.641,40,glucose_005,10502.39098,9065.728983,0.595384067
9.5552,1777.166,12331.826,9839.41,40,glucose_005,10533.91398,8041.497983,0.529703716
9.9091,1785.357,12251.075,12029.385,40,glucose_005,10453.16298,10231.47298,0.668793708
10.263,1759.634,12301.532,10350.692,40,glucose_005,10503.61998,8552.779983,0.561762307
10.6169,1796.823,12194.086,11230.487,40,glucose_005,10396.17398,9432.574983,0.61321123
10.9708,1798.15,12150.432,11122.641,40,glucose_005,10352.51998,9324.728983,0.603654705
11.3247,1813.203,12240.428,9681.821,40,glucose_005,10442.51598,7883.908983,0.514817196
11.6786,1816.177,12241.434,10662.026,40,glucose_005,10443.52198,8864.113983,0.578880089
12.0325,1859.585,12222.099,10152.41,40,glucose_005,10424.18698,8354.497983,0.544588976
12.3863,1810.372,12278.26,10603.641,40,glucose_005,10480.34798,8805.728983,0.577095001
12.7402,1819.086,12211.602,10810.026,40,glucose_005,10413.68998,9012.113983,0.586864197
13.0941,1792.201,12319.428,11292.103,40,glucose_005,10521.51598,9494.190983,0.62465839
13.448,1786.558,12112.968,10327.333,40,glucose_005,10315.05598,8529.420983,0.55017067
13.8019,1783.871,12059.215,10759.205,40,glucose_005,10261.30298,8961.292983,0.575015408
14.1558,1812.637,12039.867,11496.795,40,glucose_005,10241.95498,9698.882983,0.621170578
14.5097,1783.895,12081.046,11449.359,40,glucose_005,10283.13398,9651.446983,0.620617787
14.8636,1807.817,11938.311,9528.487,40,glucose_005,10140.39898,7730.574983,0.490199806
15.2175,1799.713,12012.661,10073.718,40,glucose_005,10214.74898,8275.805983,0.528620856
15.5714,1780.027,12027.397,10716.513,40,glucose_005,10229.48498,8918.600983,0.57050151
15.9253,1765.398,12081.876,10510.359,40,glucose_005,10283.96398,8712.446983,0.560282412
16.2792,1777.505,11977.017,11211.744,40,glucose_005,10179.10498,9413.831983,0.599214523
16.6331,1782.879,11963.628,10089.846,40,glucose_005,10165.71598,8291.933983,0.5271086
16.987,1826.049,12018.568,10703.821,40,glucose_005,10220.65598,8905.908983,0.569197937
17.3409,1798.407,12093.722,12848.538,40,glucose_005,10295.80998,11050.62598,0.711465251
0,1748.106,12599.118,5251.95,41,glucose_005,10851.0628,3503.8948,0.255358859
0.3539,1740.642,12626.83,6053.35,41,glucose_005,10878.7748,4305.2948,0.314565054
0.7078,1745.829,12709.858,6667.45,41,glucose_005,10961.8028,4919.3948,0.362177324
1.0617,1735.684,12673.633,6899.225,41,glucose_005,10925.5778,5151.1698,0.377987878
1.4156,1738.3,12691.649,6949.875,41,glucose_005,10943.5938,5201.8198,0.382333948
1.7695,1740.75,12525.286,8817.15,41,glucose_005,10777.2308,7069.0948,0.511680165
2.1234,1743.966,12496.963,8214.025,41,glucose_005,10748.9078,6465.9698,0.466794363
2.4773,1768.737,12481.819,6725.35,41,glucose_005,10733.7638,4977.2948,0.358816984
2.8312,1754.21,12533.377,6655.025,41,glucose_005,10785.3218,4906.9698,0.355446372
3.1851,1752.347,12490.643,7092.625,41,glucose_005,10742.5878,5344.5698,0.385610861
3.539,1752.795,12495.791,8642.075,41,glucose_005,10747.7358,6894.0198,0.497642085
3.8929,1743.413,12614.805,6684.7,41,glucose_005,10866.7498,4936.6448,0.360295751
4.2468,1748.888,12654.866,6939.3,41,glucose_005,10906.8108,5191.2448,0.380274218
4.6007,1743.905,12520.947,7073.15,41,glucose_005,10772.8918,5325.0948,0.385289554
4.9546,1733.808,12672.063,6907.825,41,glucose_005,10924.0078,5159.7698,0.378564531
5.3085,1750.253,12534.63,6203.4,41,glucose_005,10786.5748,4455.3448,0.322769487
5.6624,1745.454,12653.907,7454.675,41,glucose_005,10905.8518,5706.6198,0.417990223
6.0162,1743.702,12603.405,6851.9,41,glucose_005,10855.3498,5103.8448,0.372107887
6.3701,1728.917,12658.622,7792.525,41,glucose_005,10910.5668,6044.4698,0.442927982
6.724,1737.403,12528.899,6986.75,41,glucose_005,10780.8438,5238.6948,0.379317993
7.0779,1736.685,12631.321,7342.65,41,glucose_005,10883.2658,5594.5948,0.408936114
7.4318,1750.665,12355.312,6420.35,41,glucose_005,10607.2568,4672.2948,0.332859467
7.7857,1749.878,12442.843,6986.6,41,glucose_005,10694.7878,5238.5448,0.376279386
8.1396,1774.432,12425.913,8046.475,41,glucose_005,10677.8578,6298.4198,0.451692968
8.4935,1763.73,12477.422,8183.8,41,glucose_005,10729.3668,6435.7448,0.463767702
8.8474,1747.804,12391.257,6310,41,glucose_005,10643.2018,4561.9448,0.326099337
9.2013,1747.949,12304.501,6923.35,41,glucose_005,10556.4458,5175.2948,0.366927624
9.5552,1766.013,12491.483,8299.575,41,glucose_005,10743.4278,6551.5198,0.472729299
9.9091,1753.562,12265.497,7351.3,41,glucose_005,10517.4418,5603.2448,0.395801383
10.263,1726.941,12368.712,7395.8,41,glucose_005,10620.6568,5647.7448,0.402859892
10.6169,1745.464,12226.285,6489.95,41,glucose_005,10478.2298,4741.8948,0.333708621
10.9708,1759.287,12394.441,7266.875,41,glucose_005,10646.3858,5518.8198,0.394617196
11.3247,1746.321,12162.943,7674.325,41,glucose_005,10414.8878,5926.2698,0.414537294
11.6786,1740.55,12263.733,7140.325,41,glucose_005,10515.6778,5392.2698,0.380834669
12.0325,1748.356,12286.453,6922.275,41,glucose_005,10538.3978,5174.2198,0.366224213
12.3863,1750.127,12202.966,7994.875,41,glucose_005,10454.9108,6246.8198,0.438638657
12.7402,1763.673,12228.023,6942.35,41,glucose_005,10479.9678,5194.2948,0.365606691
13.0941,1750.249,12215.894,8284.25,41,glucose_005,10467.8388,6536.1948,0.459525489
13.448,1746.167,12056.61,7286.95,41,glucose_005,10308.5548,5538.8948,0.383485099
13.8019,1744.202,12133.172,6688.9,41,glucose_005,10385.1168,4940.8448,0.344619772
14.1558,1752.795,12135.998,7319.375,41,glucose_005,10387.9428,5571.3198,0.388700618
14.5097,1763.523,12045.271,6789.575,41,glucose_005,10297.2158,5041.5198,0.348665426
14.8636,1747.694,12193.28,7080.575,41,glucose_005,10445.2248,5332.5198,0.374091518
15.2175,1745.934,12247.475,6938.175,41,glucose_005,10499.4198,5190.1198,0.36599089
15.5714,1772.41,12108.414,6569.125,41,glucose_005,10360.3588,4821.0698,0.335463913
15.9253,1746.304,12104.225,6331.8,41,glucose_005,10356.1698,4583.7448,0.318821195
16.2792,1746.798,12055.603,6722.075,41,glucose_005,10307.5478,4974.0198,0.344342367
16.6331,1740.803,12012.403,7854.05,41,glucose_005,10264.3478,6105.9948,0.420935334
16.987,1745.588,11925.201,7139.65,41,glucose_005,10177.1458,5391.5948,0.368528293
17.3409,1740.741,11964.094,5949.7,41,glucose_005,10216.0388,4201.6448,0.288289923
0,1801.267,12737.527,5693.95,42,glucose_005,10936.94175,3893.36475,0.324404995
0.3539,1781.915,12760.361,8004.825,42,glucose_005,10959.77575,6204.23975,0.51803223
0.7078,1803.901,12752.647,7653.325,42,glucose_005,10952.06175,5852.73975,0.488339256
1.0617,1788.612,12785.348,7848.025,42,glucose_005,10984.76275,6047.43975,0.506091184
1.4156,1772.813,12753.219,7515.375,42,glucose_005,10952.63375,5714.78975,0.476853926
1.7695,1783.624,12755.665,8121.25,42,glucose_005,10955.07975,6320.66475,0.527527179
2.1234,1775.781,12762.163,8410.475,42,glucose_005,10961.57775,6609.88975,0.551993324
2.4773,1804.196,12682.577,8529.3,42,glucose_005,10881.99175,6728.71475,0.557836658
2.8312,1762.679,12700.629,9308.35,42,glucose_005,10900.04375,7507.76475,0.623455467
3.1851,1773.91,12717.436,8943.375,42,glucose_005,10916.85075,7142.78975,0.59406201
3.539,1803.437,12712.652,8096.375,42,glucose_005,10912.06675,6295.78975,0.523388012
3.8929,1809.935,12619.42,8034.85,42,glucose_005,10818.83475,6234.26475,0.513845159
4.2468,1807.359,12536.71,7001.45,42,glucose_005,10736.12475,5200.86475,0.425392325
4.6007,1794.522,12562.978,8264.325,42,glucose_005,10762.39275,6463.73975,0.529979705
4.9546,1813.971,12511.917,9341.025,42,glucose_005,10711.33175,7540.43975,0.615328011
5.3085,1797.721,12491.575,8031.2,42,glucose_005,10690.98975,6230.61475,0.507475818
5.6624,1800.83,12605.139,8666.425,42,glucose_005,10804.55375,6865.83975,0.565154302
6.0162,1815.361,12506.636,9663.775,42,glucose_005,10706.05075,7863.18975,0.641349255
6.3701,1796.184,12468.019,9156.4,42,glucose_005,10667.43375,7355.81475,0.597801882
6.724,1831.867,12439.206,9456.05,42,glucose_005,10638.62075,7655.46475,0.620473773
7.0779,1772.355,12518.576,8749.725,42,glucose_005,10717.99075,6949.13975,0.567428263
7.4318,1758.327,12495.005,8348.975,42,glucose_005,10694.41975,6548.38975,0.533529315
7.7857,1782.027,12507.022,8549.075,42,glucose_005,10706.43675,6748.48975,0.55045027
8.1396,1806.355,12284.279,8391.4,42,glucose_005,10483.69375,6590.81475,0.526404958
8.4935,1802.16,12466.257,8325.475,42,glucose_005,10665.67175,6524.88975,0.530185605
8.8474,1839.352,12338.807,8658.65,42,glucose_005,10538.22175,6858.06475,0.550599046
9.2013,1834.546,12331.761,9478.025,42,glucose_005,10531.17575,7677.43975,0.615970365
9.5552,1777.172,12389.068,8731.225,42,glucose_005,10588.48275,6930.63975,0.55907954
9.9091,1786.667,12270.022,8573.025,42,glucose_005,10469.43675,6772.43975,0.540175656
10.263,1766.789,12302.86,8253.85,42,glucose_005,10502.27475,6453.26475,0.516332425
10.6169,1784.372,12284.511,8792.8,42,glucose_005,10483.92575,6992.21475,0.558476927
10.9708,1806.986,12367.245,8445.65,42,glucose_005,10566.65975,6645.06475,0.534938038
11.3247,1796.532,12227.398,8690.95,42,glucose_005,10426.81275,6890.36475,0.547343957
11.6786,1799.491,12167.852,8800.375,42,glucose_005,10367.26675,6999.78975,0.552860814
12.0325,1822.286,12141.899,8948.175,42,glucose_005,10341.31375,7147.58975,0.563121193
12.3863,1830.667,12205.346,8377.25,42,glucose_005,10404.76075,6576.66475,0.521319948
12.7402,1841.32,12086.583,9562.975,42,glucose_005,10285.99775,7762.38975,0.608286826
13.0941,1807.85,12149.303,8759.85,42,glucose_005,10348.71775,6959.26475,0.548676603
13.448,1829.687,11993.874,9739.275,42,glucose_005,10193.28875,7938.68975,0.616495197
13.8019,1845.085,12146.078,7828.55,42,glucose_005,10345.49275,6027.96475,0.475103714
14.1558,1822.624,12140.506,8828.65,42,glucose_005,10339.92075,7028.06475,0.553629859
14.5097,1840.9,12073.549,7672.35,42,glucose_005,10272.96375,5871.76475,0.459548067
14.8636,1806.291,12037.758,7775.125,42,glucose_005,10237.17275,5974.53975,0.465962565
15.2175,1817.594,12090.564,9005.75,42,glucose_005,10289.97875,7205.16475,0.564839336
15.5714,1831.505,12083.174,8319.95,42,glucose_005,10282.58875,6519.36475,0.510709912
15.9253,1817.532,12062.593,8689.55,42,glucose_005,10262.00775,6888.96475,0.538583248
16.2792,1806.743,12186.27,8507.55,42,glucose_005,10385.68475,6706.96475,0.530673866
16.6331,1816.005,12022.55,8248.45,42,glucose_005,10221.96475,6447.86475,0.502130774
16.987,1784.148,11982.939,8965.95,42,glucose_005,10182.35375,7165.36475,0.555844131
17.3409,1796.604,12063.802,9028.025,42,glucose_005,10263.21675,7227.43975,0.565111989
0,1000.519,5031.975,2720.34,43,glycerol_2,4039.99004,1728.35504,0.412672966
0.3539,1002.184,5981.125,2731.593,43,glycerol_2,4989.14004,1739.60804,0.512943894
0.7078,992.96,6449.3,2706.245,43,glycerol_2,5457.31504,1714.26004,0.552902421
1.0617,993.637,7284.5,2735.503,43,glycerol_2,6292.51504,1743.51804,0.648400695
1.4156,1003.011,6460.725,2718.215,43,glycerol_2,5468.74004,1726.23004,0.557928715
1.7695,991.277,6621.075,2719.913,43,glycerol_2,5629.09004,1727.92804,0.574852748
2.1234,1000.789,7748.675,2722.014,43,glycerol_2,6756.69004,1730.02904,0.69084426
2.4773,988.889,6861.65,2695.983,43,glycerol_2,5869.66504,1703.99804,0.591119347
2.8312,985.726,7218.75,2721.621,43,glycerol_2,6226.76504,1729.63604,0.636516943
3.1851,997.837,7839.775,2749.553,43,glycerol_2,6847.79004,1757.56804,0.711304157
3.539,995.757,6922.3,2716.973,43,glycerol_2,5930.31504,1724.98804,0.604583956
3.8929,978.351,7327.375,2708.428,43,glycerol_2,6335.39004,1716.44304,0.642681084
4.2468,994.846,7391.9,2718.278,43,glycerol_2,6399.91504,1726.29304,0.652952355
4.6007,1008.199,7567.95,2710.464,43,glycerol_2,6575.96504,1718.47904,0.667877018
4.9546,995.026,7357.825,2711.594,43,glycerol_2,6365.84004,1719.60904,0.646961155
5.3085,996.423,6666.475,2714.451,43,glycerol_2,5674.49004,1722.46604,0.577657306
5.6624,996.547,6901.625,2717.69,43,glycerol_2,5909.64004,1725.70504,0.602726602
6.0162,1006.33,6662.2,2697.781,43,glycerol_2,5670.21504,1705.79604,0.571635768
6.3701,998.984,6314.25,2695.396,43,glycerol_2,5322.26504,1703.41104,0.535807415
6.724,1022.536,6585.525,2718.934,43,glycerol_2,5593.54004,1726.94904,0.570898679
7.0779,999.199,6447.725,2700.045,43,glycerol_2,5455.74004,1708.06004,0.550743735
7.4318,993.889,6701.3,2669.667,43,glycerol_2,5709.31504,1677.68204,0.566091231
7.7857,989.837,7728.875,2706.765,43,glycerol_2,6736.89004,1714.78004,0.682748324
8.1396,984.841,7262.875,2680.856,43,glycerol_2,6270.89004,1688.87104,0.625919437
8.4935,996.16,6769.825,2681.159,43,glycerol_2,5777.84004,1689.17404,0.576809862
8.8474,984.887,6063.45,2695.667,43,glycerol_2,5071.46504,1703.68204,0.510639899
9.2013,1000.77,7035.7,2684.547,43,glycerol_2,6043.71504,1692.56204,0.604562688
9.5552,990.129,7172.475,2677.042,43,glycerol_2,6180.49004,1685.05704,0.615503152
9.9091,999.353,7766.25,2679.4,43,glycerol_2,6774.26504,1687.41504,0.675580124
10.263,996.98,7385.975,2656.636,43,glycerol_2,6393.99004,1664.65104,0.629053997
10.6169,1001.533,6543.85,2656.133,43,glycerol_2,5551.86504,1664.14804,0.546038949
10.9708,983.263,7476.975,2698.894,43,glycerol_2,6484.99004,1706.90904,0.654202887
11.3247,985.803,6873.375,2671.907,43,glycerol_2,5881.39004,1679.92204,0.58393146
11.6786,992.626,6426.4,2698.565,43,glycerol_2,5434.41504,1706.58004,0.548115684
12.0325,994.357,8121.525,2695.769,43,glycerol_2,7129.54004,1703.78404,0.717908049
12.3863,987.487,7016.35,2668.178,43,glycerol_2,6024.36504,1676.19304,0.596798986
12.7402,984.649,7717.9,2712.302,43,glycerol_2,6725.91504,1720.31704,0.683837059
13.0941,988.361,6776.325,2681.53,43,glycerol_2,5784.34004,1689.54504,0.577585595
13.448,998.88,7942.15,2703.67,43,glycerol_2,6950.16504,1711.68504,0.703091321
13.8019,994.244,6944.55,2680.107,43,glycerol_2,5952.56504,1688.12204,0.593882808
14.1558,991.559,6860.825,2695.526,43,glycerol_2,5868.84004,1703.54104,0.590877751
14.5097,982.309,6663.75,2675.838,43,glycerol_2,5671.76504,1683.85304,0.564436618
14.8636,988.694,6686.6,2698.2,43,glycerol_2,5694.61504,1706.21504,0.574236641
15.2175,993.381,6458.525,2686.678,43,glycerol_2,5466.54004,1694.69304,0.547515406
15.5714,977.734,6579.4,2676.823,43,glycerol_2,5587.41504,1684.83804,0.556367632
15.9253,989.534,6469.55,2676.879,43,glycerol_2,5477.56504,1684.89404,0.545447432
16.2792,978.917,6140.675,2675.008,43,glycerol_2,5148.69004,1683.02304,0.51212924
16.6331,991.909,6922.25,2673.028,43,glycerol_2,5930.26504,1681.04304,0.589176886
16.987,1004.54,6503.45,2672.045,43,glycerol_2,5511.46504,1680.06004,0.547248555
17.3409,992.049,6900.525,2653.944,43,glycerol_2,5908.54004,1661.95904,0.580354376
17.6948,992.07,7392.05,2678.47,43,glycerol_2,6400.06504,1686.48504,0.637910344
18.0487,995.073,6967.875,2702.91,43,glycerol_2,5975.89004,1710.92504,0.604263475
18.4026,988.856,7571.525,2674.802,43,glycerol_2,6579.54004,1682.81704,0.65437274
18.7564,1000.407,7473.15,2671.068,43,glycerol_2,6481.16504,1679.08304,0.643158509
19.1103,985.121,7890.95,2667.477,43,glycerol_2,6898.96504,1675.49204,0.683154726
19.4642,1004.21,7351.25,2664.693,43,glycerol_2,6359.26504,1672.70804,0.628665799
19.8181,996.563,8548.425,2679.723,43,glycerol_2,7556.44004,1687.73804,0.753728685
20.172,995.377,6575.875,2660.866,43,glycerol_2,5583.89004,1668.88104,0.55075063
20.5259,986.317,7630.7,2669.856,43,glycerol_2,6638.71504,1677.87104,0.658317454
20.8798,986.31,7186.275,2679.67,43,glycerol_2,6194.29004,1687.68504,0.617839545
21.2337,997.624,6267.3,2661.046,43,glycerol_2,5275.31504,1669.06104,0.520371358
21.5876,1000.624,6829.775,2673.61,43,glycerol_2,5837.79004,1681.62504,0.580190216
21.9415,980.114,6255.15,2656.326,43,glycerol_2,5263.16504,1664.34104,0.517704661
22.2954,1000.963,8048.4,2680.929,43,glycerol_2,7056.41504,1688.94404,0.704355875
22.6493,999.796,7963.725,2666.318,43,glycerol_2,6971.74004,1674.33304,0.689883561
23.0032,989.684,6462.95,2655.943,43,glycerol_2,5470.96504,1663.95804,0.53802081
23.3571,996.904,7052.025,2679.317,43,glycerol_2,6060.04004,1687.33204,0.604322565
23.711,990.381,7788.025,2666.11,43,glycerol_2,6796.04004,1674.12504,0.67241375
24.0649,992.331,6924.45,2642.731,43,glycerol_2,5932.46504,1650.74604,0.578772937
24.4188,977.651,6384.35,2636.005,43,glycerol_2,5392.36504,1644.02004,0.523937105
24.7727,992.869,6612.175,2654.648,43,glycerol_2,5620.19004,1662.66304,0.55226562
25.1265,999.731,7112.075,2641.374,43,glycerol_2,6120.09004,1649.38904,0.596586855
25.4804,996.111,6546.175,2651.753,43,glycerol_2,5554.19004,1659.76804,0.544829855
25.8343,994.226,7154.025,2681.823,43,glycerol_2,6162.04004,1689.83804,0.615406902
26.1882,986.617,7563.475,2677.256,43,glycerol_2,6571.49004,1685.27104,0.654525206
26.5421,987.986,6644.6,2671.48,43,glycerol_2,5652.61504,1679.49504,0.561074976
26.896,993.991,6216,2662.026,43,glycerol_2,5224.01504,1670.04104,0.515613556
27.2499,986.7,7426.475,2670.732,43,glycerol_2,6434.49004,1678.74704,0.63839894
27.6038,1000.316,7986.375,2644.753,43,glycerol_2,6994.39004,1652.76804,0.683210477
27.9577,994.32,7597.35,2619.409,43,glycerol_2,6605.36504,1627.42404,0.635316763
28.3116,988.829,6454.4,2618.612,43,glycerol_2,5462.41504,1626.62704,0.525128328
28.6655,977.663,6897.575,2653.145,43,glycerol_2,5905.59004,1661.16004,0.579785747
29.0194,989.95,7635.675,2648.077,43,glycerol_2,6643.69004,1656.09204,0.650259336
29.3733,979.541,6754.4,2628.486,43,glycerol_2,5762.41504,1636.50104,0.557331494
29.7272,993.724,6948.65,2661.46,43,glycerol_2,5956.66504,1669.47504,0.587727313
30.0811,988.197,7211.45,2667.849,43,glycerol_2,6219.46504,1675.86404,0.616005482
30.435,990.991,7112.35,2636.463,43,glycerol_2,6120.36504,1644.47804,0.594837265
30.7889,981.179,7239.1,2643.772,43,glycerol_2,6247.11504,1651.78704,0.609854625
31.1428,976.399,5940.05,2644.902,43,glycerol_2,4948.06504,1652.91704,0.483369475
31.4966,977.946,6553.1,2628.435,43,glycerol_2,5561.11504,1636.45004,0.537845321
0,988.494,6271.833,1735.938,44,glycerol_2,5291.90432,756.00932,0.407728061
0.3539,977.387,7267.119,1710.883,44,glycerol_2,6287.19032,730.95432,0.4683584
0.7078,976.36,7978.167,1709.063,44,glycerol_2,6998.23832,729.13432,0.520029209
1.0617,980.198,7472.905,1695.199,44,glycerol_2,6492.97632,715.27032,0.473309795
1.4156,991.438,9681.167,1731.578,44,glycerol_2,8701.23832,751.64932,0.666542432
1.7695,981.383,9186.143,1705.141,44,glycerol_2,8206.21432,725.21232,0.606512139
