rep,ID,time,observation,indivPredSimulated,censored,split,color,filter
3,64,19.9674,0.617251,0.623174,0,All,#4682B4,0
4,64,19.9674,0.617251,0.631075,0,All,#4682B4,0
5,64,19.9674,0.617251,0.623331,0,All,#4682B4,0
6,64,19.9674,0.617251,0.627036,0,All,#4682B4,0
7,64,19.9674,0.617251,0.622741,0,All,#4682B4,0
8,64,19.9674,0.617251,0.628658,0,All,#4682B4,0
1,64,20.3213,0.723389,0.613522,0,All,#4682B4,0
2,64,20.3213,0.723389,0.622104,0,All,#4682B4,0
3,64,20.3213,0.723389,0.623174,0,All,#4682B4,0
4,64,20.3213,0.723389,0.631075,0,All,#4682B4,0
5,64,20.3213,0.723389,0.623331,0,All,#4682B4,0
6,64,20.3213,0.723389,0.627036,0,All,#4682B4,0
7,64,20.3213,0.723389,0.622741,0,All,#4682B4,0
8,64,20.3213,0.723389,0.628658,0,All,#4682B4,0
1,64,20.6752,0.640045,0.613522,0,All,#4682B4,0
2,64,20.6752,0.640045,0.622104,0,All,#4682B4,0
3,64,20.6752,0.640045,0.623174,0,All,#4682B4,0
4,64,20.6752,0.640045,0.631075,0,All,#4682B4,0
5,64,20.6752,0.640045,0.623331,0,All,#4682B4,0
6,64,20.6752,0.640045,0.627036,0,All,#4682B4,0
7,64,20.6752,0.640045,0.622741,0,All,#4682B4,0
8,64,20.6752,0.640045,0.628658,0,All,#4682B4,0
1,64,21.0291,0.615423,0.613522,0,All,#4682B4,0
2,64,21.0291,0.615423,0.622104,0,All,#4682B4,0
3,64,21.0291,0.615423,0.623174,0,All,#4682B4,0
4,64,21.0291,0.615423,0.631075,0,All,#4682B4,0
5,64,21.0291,0.615423,0.623331,0,All,#4682B4,0
6,64,21.0291,0.615423,0.627036,0,All,#4682B4,0
7,64,21.0291,0.615423,0.622741,0,All,#4682B4,0
8,64,21.0291,0.615423,0.628658,0,All,#4682B4,0
1,64,21.383,0.598396,0.613522,0,All,#4682B4,0
2,64,21.383,0.598396,0.622104,0,All,#4682B4,0
3,64,21.383,0.598396,0.623174,0,All,#4682B4,0
4,64,21.383,0.598396,0.631075,0,All,#4682B4,0
5,64,21.383,0.598396,0.623331,0,All,#4682B4,0
6,64,21.383,0.598396,0.627036,0,All,#4682B4,0
7,64,21.383,0.598396,0.622741,0,All,#4682B4,0
8,64,21.383,0.598396,0.628658,0,All,#4682B4,0
1,64,21.7369,0.620652,0.613522,0,All,#4682B4,0
2,64,21.7369,0.620652,0.622104,0,All,#4682B4,0
3,64,21.7369,0.620652,0.623174,0,All,#4682B4,0
4,64,21.7369,0.620652,0.631075,0,All,#4682B4,0
5,64,21.7369,0.620652,0.623331,0,All,#4682B4,0
6,64,21.7369,0.620652,0.627036,0,All,#4682B4,0
7,64,21.7369,0.620652,0.622741,0,All,#4682B4,0
8,64,21.7369,0.620652,0.628658,0,All,#4682B4,0
1,64,22.0908,0.677043,0.613522,0,All,#4682B4,0
2,64,22.0908,0.677043,0.622104,0,All,#4682B4,0
3,64,22.0908,0.677043,0.623174,0,All,#4682B4,0
4,64,22.0908,0.677043,0.631075,0,All,#4682B4,0
5,64,22.0908,0.677043,0.623331,0,All,#4682B4,0
6,64,22.0908,0.677043,0.627036,0,All,#4682B4,0
7,64,22.0908,0.677043,0.622741,0,All,#4682B4,0
8,64,22.0908,0.677043,0.628658,0,All,#4682B4,0
1,64,22.4446,0.747563,0.613522,0,All,#4682B4,0
2,64,22.4446,0.747563,0.622104,0,All,#4682B4,0
3,64,22.4446,0.747563,0.623174,0,All,#4682B4,0
4,64,22.4446,0.747563,0.631075,0,All,#4682B4,0
5,64,22.4446,0.747563,0.623331,0,All,#4682B4,0
6,64,22.4446,0.747563,0.627036,0,All,#4682B4,0
7,64,22.4446,0.747563,0.622741,0,All,#4682B4,0
8,64,22.4446,0.747563,0.628658,0,All,#4682B4,0
1,64,22.7985,0.560613,0.613522,0,All,#4682B4,0
2,64,22.7985,0.560613,0.622104,0,All,#4682B4,0
3,64,22.7985,0.560613,0.623174,0,All,#4682B4,0
4,64,22.7985,0.560613,0.631075,0,All,#4682B4,0
5,64,22.7985,0.560613,0.623331,0,All,#4682B4,0
6,64,22.7985,0.560613,0.627036,0,All,#4682B4,0
7,64,22.7985,0.560613,0.622741,0,All,#4682B4,0
8,64,22.7985,0.560613,0.628658,0,All,#4682B4,0
1,64,23.1524,0.60033,0.613522,0,All,#4682B4,0
2,64,23.1524,0.60033,0.622104,0,All,#4682B4,0
3,64,23.1524,0.60033,0.623174,0,All,#4682B4,0
4,64,23.1524,0.60033,0.631075,0,All,#4682B4,0
5,64,23.1524,0.60033,0.623331,0,All,#4682B4,0
6,64,23.1524,0.60033,0.627036,0,All,#4682B4,0
7,64,23.1524,0.60033,0.622741,0,All,#4682B4,0
8,64,23.1524,0.60033,0.628658,0,All,#4682B4,0
1,64,23.5063,0.607912,0.613522,0,All,#4682B4,0
2,64,23.5063,0.607912,0.622104,0,All,#4682B4,0
3,64,23.5063,0.607912,0.623174,0,All,#4682B4,0
4,64,23.5063,0.607912,0.631075,0,All,#4682B4,0
5,64,23.5063,0.607912,0.623331,0,All,#4682B4,0
6,64,23.5063,0.607912,0.627036,0,All,#4682B4,0
7,64,23.5063,0.607912,0.622741,0,All,#4682B4,0
8,64,23.5063,0.607912,0.628658,0,All,#4682B4,0
1,64,23.8602,0.582689,0.613522,0,All,#4682B4,0
2,64,23.8602,0.582689,0.622104,0,All,#4682B4,0
3,64,23.8602,0.582689,0.623174,0,All,#4682B4,0
4,64,23.8602,0.582689,0.631075,0,All,#4682B4,0
5,64,23.8602,0.582689,0.623331,0,All,#4682B4,0
6,64,23.8602,0.582689,0.627036,0,All,#4682B4,0
7,64,23.8602,0.582689,0.622741,0,All,#4682B4,0
8,64,23.8602,0.582689,0.628658,0,All,#4682B4,0
1,64,24.2141,0.588205,0.613522,0,All,#4682B4,0
2,64,24.2141,0.588205,0.622104,0,All,#4682B4,0
3,64,24.2141,0.588205,0.623174,0,All,#4682B4,0
4,64,24.2141,0.588205,0.631075,0,All,#4682B4,0
5,64,24.2141,0.588205,0.623331,0,All,#4682B4,0
6,64,24.2141,0.588205,0.627036,0,All,#4682B4,0
7,64,24.2141,0.588205,0.622741,0,All,#4682B4,0
8,64,24.2141,0.588205,0.628658,0,All,#4682B4,0
1,64,24.568,0.650932,0.613522,0,All,#4682B4,0
2,64,24.568,0.650932,0.622104,0,All,#4682B4,0
3,64,24.568,0.650932,0.623174,0,All,#4682B4,0
4,64,24.568,0.650932,0.631075,0,All,#4682B4,0
5,64,24.568,0.650932,0.623331,0,All,#4682B4,0
6,64,24.568,0.650932,0.627036,0,All,#4682B4,0
7,64,24.568,0.650932,0.622741,0,All,#4682B4,0
8,64,24.568,0.650932,0.628658,0,All,#4682B4,0
1,64,24.9219,0.562521,0.613522,0,All,#4682B4,0
2,64,24.9219,0.562521,0.622104,0,All,#4682B4,0
3,64,24.9219,0.562521,0.623174,0,All,#4682B4,0
4,64,24.9219,0.562521,0.631075,0,All,#4682B4,0
5,64,24.9219,0.562521,0.623331,0,All,#4682B4,0
6,64,24.9219,0.562521,0.627036,0,All,#4682B4,0
7,64,24.9219,0.562521,0.622741,0,All,#4682B4,0
8,64,24.9219,0.562521,0.628658,0,All,#4682B4,0
1,64,25.2758,0.580591,0.613522,0,All,#4682B4,0
2,64,25.2758,0.580591,0.622104,0,All,#4682B4,0
3,64,25.2758,0.580591,0.623174,0,All,#4682B4,0
4,64,25.2758,0.580591,0.631075,0,All,#4682B4,0
5,64,25.2758,0.580591,0.623331,0,All,#4682B4,0
6,64,25.2758,0.580591,0.627036,0,All,#4682B4,0
7,64,25.2758,0.580591,0.622741,0,All,#4682B4,0
8,64,25.2758,0.580591,0.628658,0,All,#4682B4,0
1,64,25.6297,0.639909,0.613522,0,All,#4682B4,0
2,64,25.6297,0.639909,0.622104,0,All,#4682B4,0
3,64,25.6297,0.639909,0.623174,0,All,#4682B4,0
4,64,25.6297,0.639909,0.631075,0,All,#4682B4,0
5,64,25.6297,0.639909,0.623331,0,All,#4682B4,0
6,64,25.6297,0.639909,0.627036,0,All,#4682B4,0
7,64,25.6297,0.639909,0.622741,0,All,#4682B4,0
8,64,25.6297,0.639909,0.628658,0,All,#4682B4,0
1,64,25.9836,0.526571,0.613522,0,All,#4682B4,0
2,64,25.9836,0.526571,0.622104,0,All,#4682B4,0
3,64,25.9836,0.526571,0.623174,0,All,#4682B4,0
4,64,25.9836,0.526571,0.631075,0,All,#4682B4,0
5,64,25.9836,0.526571,0.623331,0,All,#4682B4,0
6,64,25.9836,0.526571,0.627036,0,All,#4682B4,0
7,64,25.9836,0.526571,0.622741,0,All,#4682B4,0
8,64,25.9836,0.526571,0.628658,0,All,#4682B4,0
1,64,26.3375,0.547314,0.613522,0,All,#4682B4,0
2,64,26.3375,0.547314,0.622104,0,All,#4682B4,0
3,64,26.3375,0.547314,0.623174,0,All,#4682B4,0
4,64,26.3375,0.547314,0.631075,0,All,#4682B4,0
5,64,26.3375,0.547314,0.623331,0,All,#4682B4,0
6,64,26.3375,0.547314,0.627036,0,All,#4682B4,0
7,64,26.3375,0.547314,0.622741,0,All,#4682B4,0
8,64,26.3375,0.547314,0.628658,0,All,#4682B4,0
1,64,26.6914,0.713763,0.613522,0,All,#4682B4,0
2,64,26.6914,0.713763,0.622104,0,All,#4682B4,0
3,64,26.6914,0.713763,0.623174,0,All,#4682B4,0
4,64,26.6914,0.713763,0.631075,0,All,#4682B4,0
5,64,26.6914,0.713763,0.623331,0,All,#4682B4,0
6,64,26.6914,0.713763,0.627036,0,All,#4682B4,0
7,64,26.6914,0.713763,0.622741,0,All,#4682B4,0
8,64,26.6914,0.713763,0.628658,0,All,#4682B4,0
1,64,27.0453,0.614829,0.613522,0,All,#4682B4,0
2,64,27.0453,0.614829,0.622104,0,All,#4682B4,0
3,64,27.0453,0.614829,0.623174,0,All,#4682B4,0
4,64,27.0453,0.614829,0.631075,0,All,#4682B4,0
5,64,27.0453,0.614829,0.623331,0,All,#4682B4,0
6,64,27.0453,0.614829,0.627036,0,All,#4682B4,0
7,64,27.0453,0.614829,0.622741,0,All,#4682B4,0
8,64,27.0453,0.614829,0.628658,0,All,#4682B4,0
1,64,27.3992,0.498643,0.613522,0,All,#4682B4,0
2,64,27.3992,0.498643,0.622104,0,All,#4682B4,0
3,64,27.3992,0.498643,0.623174,0,All,#4682B4,0
4,64,27.3992,0.498643,0.631075,0,All,#4682B4,0
5,64,27.3992,0.498643,0.623331,0,All,#4682B4,0
6,64,27.3992,0.498643,0.627036,0,All,#4682B4,0
7,64,27.3992,0.498643,0.622741,0,All,#4682B4,0
8,64,27.3992,0.498643,0.628658,0,All,#4682B4,0
1,64,27.7531,0.635228,0.613522,0,All,#4682B4,0
2,64,27.7531,0.635228,0.622104,0,All,#4682B4,0
3,64,27.7531,0.635228,0.623174,0,All,#4682B4,0
4,64,27.7531,0.635228,0.631075,0,All,#4682B4,0
5,64,27.7531,0.635228,0.623331,0,All,#4682B4,0
6,64,27.7531,0.635228,0.627036,0,All,#4682B4,0
7,64,27.7531,0.635228,0.622741,0,All,#4682B4,0
8,64,27.7531,0.635228,0.628658,0,All,#4682B4,0
1,64,28.107,0.638607,0.613522,0,All,#4682B4,0
2,64,28.107,0.638607,0.622104,0,All,#4682B4,0
3,64,28.107,0.638607,0.623174,0,All,#4682B4,0
4,64,28.107,0.638607,0.631075,0,All,#4682B4,0
5,64,28.107,0.638607,0.623331,0,All,#4682B4,0
6,64,28.107,0.638607,0.627036,0,All,#4682B4,0
7,64,28.107,0.638607,0.622741,0,All,#4682B4,0
8,64,28.107,0.638607,0.628658,0,All,#4682B4,0
1,64,28.4609,0.669946,0.613522,0,All,#4682B4,0
2,64,28.4609,0.669946,0.622104,0,All,#4682B4,0
3,64,28.4609,0.669946,0.623174,0,All,#4682B4,0
4,64,28.4609,0.669946,0.631075,0,All,#4682B4,0
5,64,28.4609,0.669946,0.623331,0,All,#4682B4,0
6,64,28.4609,0.669946,0.627036,0,All,#4682B4,0
7,64,28.4609,0.669946,0.622741,0,All,#4682B4,0
8,64,28.4609,0.669946,0.628658,0,All,#4682B4,0
1,64,28.8147,0.692982,0.613522,0,All,#4682B4,0
2,64,28.8147,0.692982,0.622104,0,All,#4682B4,0
3,64,28.8147,0.692982,0.623174,0,All,#4682B4,0
4,64,28.8147,0.692982,0.631075,0,All,#4682B4,0
5,64,28.8147,0.692982,0.623331,0,All,#4682B4,0
6,64,28.8147,0.692982,0.627036,0,All,#4682B4,0
7,64,28.8147,0.692982,0.622741,0,All,#4682B4,0
8,64,28.8147,0.692982,0.628658,0,All,#4682B4,0
1,64,29.1686,0.600985,0.613522,0,All,#4682B4,0
2,64,29.1686,0.600985,0.622104,0,All,#4682B4,0
3,64,29.1686,0.600985,0.623174,0,All,#4682B4,0
4,64,29.1686,0.600985,0.631075,0,All,#4682B4,0
5,64,29.1686,0.600985,0.623331,0,All,#4682B4,0
6,64,29.1686,0.600985,0.627036,0,All,#4682B4,0
7,64,29.1686,0.600985,0.622741,0,All,#4682B4,0
8,64,29.1686,0.600985,0.628658,0,All,#4682B4,0
1,64,29.5225,0.548253,0.613522,0,All,#4682B4,0
2,64,29.5225,0.548253,0.622104,0,All,#4682B4,0
3,64,29.5225,0.548253,0.623174,0,All,#4682B4,0
4,64,29.5225,0.548253,0.631075,0,All,#4682B4,0
5,64,29.5225,0.548253,0.623331,0,All,#4682B4,0
6,64,29.5225,0.548253,0.627036,0,All,#4682B4,0
7,64,29.5225,0.548253,0.622741,0,All,#4682B4,0
8,64,29.5225,0.548253,0.628658,0,All,#4682B4,0
1,64,29.8764,0.605593,0.613522,0,All,#4682B4,0
2,64,29.8764,0.605593,0.622104,0,All,#4682B4,0
3,64,29.8764,0.605593,0.623174,0,All,#4682B4,0
4,64,29.8764,0.605593,0.631075,0,All,#4682B4,0
5,64,29.8764,0.605593,0.623331,0,All,#4682B4,0
6,64,29.8764,0.605593,0.627036,0,All,#4682B4,0
7,64,29.8764,0.605593,0.622741,0,All,#4682B4,0
8,64,29.8764,0.605593,0.628658,0,All,#4682B4,0
1,64,30.2303,0.571612,0.613522,0,All,#4682B4,0
2,64,30.2303,0.571612,0.622104,0,All,#4682B4,0
3,64,30.2303,0.571612,0.623174,0,All,#4682B4,0
4,64,30.2303,0.571612,0.631075,0,All,#4682B4,0
5,64,30.2303,0.571612,0.623331,0,All,#4682B4,0
6,64,30.2303,0.571612,0.627036,0,All,#4682B4,0
7,64,30.2303,0.571612,0.622741,0,All,#4682B4,0
8,64,30.2303,0.571612,0.628658,0,All,#4682B4,0
1,64,30.5842,0.675765,0.613522,0,All,#4682B4,0
2,64,30.5842,0.675765,0.622104,0,All,#4682B4,0
3,64,30.5842,0.675765,0.623174,0,All,#4682B4,0
4,64,30.5842,0.675765,0.631075,0,All,#4682B4,0
5,64,30.5842,0.675765,0.623331,0,All,#4682B4,0
6,64,30.5842,0.675765,0.627036,0,All,#4682B4,0
7,64,30.5842,0.675765,0.622741,0,All,#4682B4,0
8,64,30.5842,0.675765,0.628658,0,All,#4682B4,0
1,64,30.9381,0.546502,0.613522,0,All,#4682B4,0
2,64,30.9381,0.546502,0.622104,0,All,#4682B4,0
3,64,30.9381,0.546502,0.623174,0,All,#4682B4,0
4,64,30.9381,0.546502,0.631075,0,All,#4682B4,0
5,64,30.9381,0.546502,0.623331,0,All,#4682B4,0
6,64,30.9381,0.546502,0.627036,0,All,#4682B4,0
7,64,30.9381,0.546502,0.622741,0,All,#4682B4,0
8,64,30.9381,0.546502,0.628658,0,All,#4682B4,0
1,64,31.292,0.639669,0.613522,0,All,#4682B4,0
2,64,31.292,0.639669,0.622104,0,All,#4682B4,0
3,64,31.292,0.639669,0.623174,0,All,#4682B4,0
4,64,31.292,0.639669,0.631075,0,All,#4682B4,0
5,64,31.292,0.639669,0.623331,0,All,#4682B4,0
6,64,31.292,0.639669,0.627036,0,All,#4682B4,0
7,64,31.292,0.639669,0.622741,0,All,#4682B4,0
8,64,31.292,0.639669,0.628658,0,All,#4682B4,0
1,64,31.6459,0.659135,0.613522,0,All,#4682B4,0
2,64,31.6459,0.659135,0.622104,0,All,#4682B4,0
3,64,31.6459,0.659135,0.623174,0,All,#4682B4,0
4,64,31.6459,0.659135,0.631075,0,All,#4682B4,0
5,64,31.6459,0.659135,0.623331,0,All,#4682B4,0
6,64,31.6459,0.659135,0.627036,0,All,#4682B4,0
7,64,31.6459,0.659135,0.622741,0,All,#4682B4,0
8,64,31.6459,0.659135,0.628658,0,All,#4682B4,0
1,73,0,0.525226,0.484022,0,All,#4682B4,0
2,73,0,0.525226,0.487698,0,All,#4682B4,0
3,73,0,0.525226,0.534354,0,All,#4682B4,0
4,73,0,0.525226,0.477571,0,All,#4682B4,0
5,73,0,0.525226,0.510985,0,All,#4682B4,0
6,73,0,0.525226,0.518685,0,All,#4682B4,0
7,73,0,0.525226,0.522446,0,All,#4682B4,0
8,73,0,0.525226,0.51186,0,All,#4682B4,0
1,73,0.3539,0.658669,0.665194,0,All,#4682B4,0
2,73,0.3539,0.658669,0.664914,0,All,#4682B4,0
3,73,0.3539,0.658669,0.694451,0,All,#4682B4,0
4,73,0.3539,0.658669,0.663977,0,All,#4682B4,0
5,73,0.3539,0.658669,0.680374,0,All,#4682B4,0
6,73,0.3539,0.658669,0.679719,0,All,#4682B4,0
7,73,0.3539,0.658669,0.682781,0,All,#4682B4,0
8,73,0.3539,0.658669,0.677532,0,All,#4682B4,0
1,73,0.7078,0.541451,0.709708,0,All,#4682B4,0
2,73,0.7078,0.541451,0.701987,0,All,#4682B4,0
3,73,0.7078,0.541451,0.720982,0,All,#4682B4,0
4,73,0.7078,0.541451,0.712715,0,All,#4682B4,0
5,73,0.7078,0.541451,0.713697,0,All,#4682B4,0
6,73,0.7078,0.541451,0.708921,0,All,#4682B4,0
7,73,0.7078,0.541451,0.710549,0,All,#4682B4,0
8,73,0.7078,0.541451,0.709571,0,All,#4682B4,0
1,73,1.0617,0.636451,0.720644,0,All,#4682B4,0
2,73,1.0617,0.636451,0.709743,0,All,#4682B4,0
3,73,1.0617,0.636451,0.725379,0,All,#4682B4,0
4,73,1.0617,0.636451,0.725458,0,All,#4682B4,0
5,73,1.0617,0.636451,0.720252,0,All,#4682B4,0
6,73,1.0617,0.636451,0.714216,0,All,#4682B4,0
7,73,1.0617,0.636451,0.715358,0,All,#4682B4,0
8,73,1.0617,0.636451,0.715766,0,All,#4682B4,0
1,73,1.4156,0.65297,0.723332,0,All,#4682B4,0
2,73,1.4156,0.65297,0.711365,0,All,#4682B4,0
3,73,1.4156,0.65297,0.726107,0,All,#4682B4,0
4,73,1.4156,0.65297,0.72879,0,All,#4682B4,0
5,73,1.4156,0.65297,0.721541,0,All,#4682B4,0
6,73,1.4156,0.65297,0.715177,0,All,#4682B4,0
7,73,1.4156,0.65297,0.716191,0,All,#4682B4,0
8,73,1.4156,0.65297,0.716965,0,All,#4682B4,0
1,73,1.7695,0.615004,0.723992,0,All,#4682B4,0
2,73,1.7695,0.615004,0.711705,0,All,#4682B4,0
3,73,1.7695,0.615004,0.726228,0,All,#4682B4,0
4,73,1.7695,0.615004,0.729661,0,All,#4682B4,0
5,73,1.7695,0.615004,0.721795,0,All,#4682B4,0
6,73,1.7695,0.615004,0.715351,0,All,#4682B4,0
7,73,1.7695,0.615004,0.716335,0,All,#4682B4,0
8,73,1.7695,0.615004,0.717196,0,All,#4682B4,0
1,73,2.1234,0.689386,0.724154,0,All,#4682B4,0
2,73,2.1234,0.689386,0.711776,0,All,#4682B4,0
3,73,2.1234,0.689386,0.726248,0,All,#4682B4,0
4,73,2.1234,0.689386,0.729889,0,All,#4682B4,0
5,73,2.1234,0.689386,0.721845,0,All,#4682B4,0
6,73,2.1234,0.689386,0.715382,0,All,#4682B4,0
7,73,2.1234,0.689386,0.71636,0,All,#4682B4,0
8,73,2.1234,0.689386,0.717241,0,All,#4682B4,0
1,73,2.4773,0.607522,0.724194,0,All,#4682B4,0
2,73,2.4773,0.607522,0.711791,0,All,#4682B4,0
3,73,2.4773,0.607522,0.726252,0,All,#4682B4,0
4,73,2.4773,0.607522,0.729948,0,All,#4682B4,0
5,73,2.4773,0.607522,0.721855,0,All,#4682B4,0
6,73,2.4773,0.607522,0.715388,0,All,#4682B4,0
7,73,2.4773,0.607522,0.716364,0,All,#4682B4,0
8,73,2.4773,0.607522,0.71725,0,All,#4682B4,0
1,73,2.8312,0.721768,0.724204,0,All,#4682B4,0
2,73,2.8312,0.721768,0.711794,0,All,#4682B4,0
3,73,2.8312,0.721768,0.726252,0,All,#4682B4,0
4,73,2.8312,0.721768,0.729964,0,All,#4682B4,0
5,73,2.8312,0.721768,0.721857,0,All,#4682B4,0
6,73,2.8312,0.721768,0.715389,0,All,#4682B4,0
7,73,2.8312,0.721768,0.716365,0,All,#4682B4,0
8,73,2.8312,0.721768,0.717251,0,All,#4682B4,0
1,73,3.185,0.634351,0.724206,0,All,#4682B4,0
2,73,3.185,0.634351,0.711794,0,All,#4682B4,0
3,73,3.185,0.634351,0.726252,0,All,#4682B4,0
4,73,3.185,0.634351,0.729968,0,All,#4682B4,0
5,73,3.185,0.634351,0.721857,0,All,#4682B4,0
6,73,3.185,0.634351,0.715389,0,All,#4682B4,0
7,73,3.185,0.634351,0.716365,0,All,#4682B4,0
8,73,3.185,0.634351,0.717252,0,All,#4682B4,0
1,73,3.6882,0.630876,0.724207,0,All,#4682B4,0
2,73,3.6882,0.630876,0.711795,0,All,#4682B4,0
3,73,3.6882,0.630876,0.726252,0,All,#4682B4,0
4,73,3.6882,0.630876,0.729969,0,All,#4682B4,0
5,73,3.6882,0.630876,0.721857,0,All,#4682B4,0
6,73,3.6882,0.630876,0.715389,0,All,#4682B4,0
7,73,3.6882,0.630876,0.716365,0,All,#4682B4,0
8,73,3.6882,0.630876,0.717252,0,All,#4682B4,0
1,73,4.0421,0.752499,0.724207,0,All,#4682B4,0
2,73,4.0421,0.752499,0.711795,0,All,#4682B4,0
3,73,4.0421,0.752499,0.726252,0,All,#4682B4,0
4,73,4.0421,0.752499,0.729969,0,All,#4682B4,0
5,73,4.0421,0.752499,0.721857,0,All,#4682B4,0
6,73,4.0421,0.752499,0.715389,0,All,#4682B4,0
7,73,4.0421,0.752499,0.716365,0,All,#4682B4,0
8,73,4.0421,0.752499,0.717252,0,All,#4682B4,0
1,73,4.396,0.73701,0.724207,0,All,#4682B4,0
2,73,4.396,0.73701,0.711795,0,All,#4682B4,0
3,73,4.396,0.73701,0.726252,0,All,#4682B4,0
4,73,4.396,0.73701,0.729969,0,All,#4682B4,0
5,73,4.396,0.73701,0.721857,0,All,#4682B4,0
6,73,4.396,0.73701,0.715389,0,All,#4682B4,0
7,73,4.396,0.73701,0.716365,0,All,#4682B4,0
8,73,4.396,0.73701,0.717252,0,All,#4682B4,0
1,73,4.7499,0.799232,0.724207,0,All,#4682B4,0
2,73,4.7499,0.799232,0.711795,0,All,#4682B4,0
3,73,4.7499,0.799232,0.726252,0,All,#4682B4,0
4,73,4.7499,0.799232,0.729969,0,All,#4682B4,0
5,73,4.7499,0.799232,0.721857,0,All,#4682B4,0
6,73,4.7499,0.799232,0.715389,0,All,#4682B4,0
7,73,4.7499,0.799232,0.716365,0,All,#4682B4,0
8,73,4.7499,0.799232,0.717252,0,All,#4682B4,0
1,73,5.1038,0.905005,0.724207,0,All,#4682B4,0
2,73,5.1038,0.905005,0.711795,0,All,#4682B4,0
3,73,5.1038,0.905005,0.726252,0,All,#4682B4,0
4,73,5.1038,0.905005,0.729969,0,All,#4682B4,0
5,73,5.1038,0.905005,0.721857,0,All,#4682B4,0
6,73,5.1038,0.905005,0.715389,0,All,#4682B4,0
7,73,5.1038,0.905005,0.716365,0,All,#4682B4,0
8,73,5.1038,0.905005,0.717252,0,All,#4682B4,0
1,73,5.4577,0.657933,0.724207,0,All,#4682B4,0
2,73,5.4577,0.657933,0.711795,0,All,#4682B4,0
3,73,5.4577,0.657933,0.726252,0,All,#4682B4,0
4,73,5.4577,0.657933,0.729969,0,All,#4682B4,0
5,73,5.4577,0.657933,0.721857,0,All,#4682B4,0
6,73,5.4577,0.657933,0.715389,0,All,#4682B4,0
7,73,5.4577,0.657933,0.716365,0,All,#4682B4,0
8,73,5.4577,0.657933,0.717252,0,All,#4682B4,0
1,73,5.8116,0.750137,0.724207,0,All,#4682B4,0
2,73,5.8116,0.750137,0.711795,0,All,#4682B4,0
3,73,5.8116,0.750137,0.726252,0,All,#4682B4,0
4,73,5.8116,0.750137,0.729969,0,All,#4682B4,0
5,73,5.8116,0.750137,0.721857,0,All,#4682B4,0
6,73,5.8116,0.750137,0.715389,0,All,#4682B4,0
7,73,5.8116,0.750137,0.716365,0,All,#4682B4,0
8,73,5.8116,0.750137,0.717252,0,All,#4682B4,0
1,73,6.1655,0.633606,0.724207,0,All,#4682B4,0
2,73,6.1655,0.633606,0.711795,0,All,#4682B4,0
3,73,6.1655,0.633606,0.726252,0,All,#4682B4,0
4,73,6.1655,0.633606,0.729969,0,All,#4682B4,0
5,73,6.1655,0.633606,0.721857,0,All,#4682B4,0
6,73,6.1655,0.633606,0.715389,0,All,#4682B4,0
7,73,6.1655,0.633606,0.716365,0,All,#4682B4,0
8,73,6.1655,0.633606,0.717252,0,All,#4682B4,0
1,73,6.5194,0.655248,0.724207,0,All,#4682B4,0
2,73,6.5194,0.655248,0.711795,0,All,#4682B4,0
3,73,6.5194,0.655248,0.726252,0,All,#4682B4,0
4,73,6.5194,0.655248,0.729969,0,All,#4682B4,0
5,73,6.5194,0.655248,0.721857,0,All,#4682B4,0
6,73,6.5194,0.655248,0.715389,0,All,#4682B4,0
7,73,6.5194,0.655248,0.716365,0,All,#4682B4,0
8,73,6.5194,0.655248,0.717252,0,All,#4682B4,0
1,73,6.8733,0.790517,0.724207,0,All,#4682B4,0
2,73,6.8733,0.790517,0.711795,0,All,#4682B4,0
3,73,6.8733,0.790517,0.726252,0,All,#4682B4,0
4,73,6.8733,0.790517,0.729969,0,All,#4682B4,0
5,73,6.8733,0.790517,0.721857,0,All,#4682B4,0
6,73,6.8733,0.790517,0.715389,0,All,#4682B4,0
7,73,6.8733,0.790517,0.716365,0,All,#4682B4,0
8,73,6.8733,0.790517,0.717252,0,All,#4682B4,0
1,73,7.2272,0.823692,0.724207,0,All,#4682B4,0
2,73,7.2272,0.823692,0.711795,0,All,#4682B4,0
3,73,7.2272,0.823692,0.726252,0,All,#4682B4,0
4,73,7.2272,0.823692,0.729969,0,All,#4682B4,0
5,73,7.2272,0.823692,0.721857,0,All,#4682B4,0
6,73,7.2272,0.823692,0.715389,0,All,#4682B4,0
7,73,7.2272,0.823692,0.716365,0,All,#4682B4,0
8,73,7.2272,0.823692,0.717252,0,All,#4682B4,0
1,73,7.5811,0.711397,0.724207,0,All,#4682B4,0
2,73,7.5811,0.711397,0.711795,0,All,#4682B4,0
3,73,7.5811,0.711397,0.726252,0,All,#4682B4,0
4,73,7.5811,0.711397,0.729969,0,All,#4682B4,0
5,73,7.5811,0.711397,0.721857,0,All,#4682B4,0
6,73,7.5811,0.711397,0.715389,0,All,#4682B4,0
7,73,7.5811,0.711397,0.716365,0,All,#4682B4,0
8,73,7.5811,0.711397,0.717252,0,All,#4682B4,0
1,73,7.935,0.698926,0.724207,0,All,#4682B4,0
2,73,7.935,0.698926,0.711795,0,All,#4682B4,0
3,73,7.935,0.698926,0.726252,0,All,#4682B4,0
4,73,7.935,0.698926,0.729969,0,All,#4682B4,0
5,73,7.935,0.698926,0.721857,0,All,#4682B4,0
6,73,7.935,0.698926,0.715389,0,All,#4682B4,0
7,73,7.935,0.698926,0.716365,0,All,#4682B4,0
